image_path,pano_id,stview_lat,stview_lng,tree_lat,tree_lng,lat_offset,lng_offset,image_x,image_y,date,source,uploader,address,found_via
/path/to/image.jpg,aSG0Zgk6VdIPWMP6KgPB9Q,30.7116034898798,76.80037527851698,,,0,0,,,,,,[en:'Udyog Path'],kguFwv1T64FuDCGEy-lDjQ
/path/to/image.jpg,el6EE2Xm8cetP4dFOdmN4A,30.71139133860426,76.80059955870507,,,0,0,,,,,,,kguFwv1T64FuDCGEy-lDjQ
/path/to/image.jpg,8DhwkOKHgXmEsbl-SgY9EA,30.71145775482431,76.80052597231422,,,0,0,,,,,,,kguFwv1T64FuDCGEy-lDjQ
/path/to/image.jpg,5NToDcRXBY-InRG10VFIqg,30.71153460312751,76.80044578422401,,,0,0,,,,,,,kguFwv1T64FuDCGEy-lDjQ
/path/to/image.jpg,0xlF7ipRGLwNgvxsZ386dQ,30.7119604077968,76.80001852430908,,,0,0,,,,,,,kguFwv1T64FuDCGEy-lDjQ
/path/to/image.jpg,rqVJT3Av_-OniWgOa17WwA,30.71179535946571,76.80002935106174,,,0,0,,,,,,,kguFwv1T64FuDCGEy-lDjQ
/path/to/image.jpg,aeT_YOkq3uXia2C7RpsaSg,30.71171184717858,76.80011341240191,,,0,0,,,,,,,kguFwv1T64FuDCGEy-lDjQ
/path/to/image.jpg,nAtBa2thJoQ9-rsXqgCZ0Q,30.71164948488693,76.80017617229744,,,0,0,,,,,,,kguFwv1T64FuDCGEy-lDjQ
/path/to/image.jpg,ovK5CZxZjrSdm2vF9UuDRw,30.71159893638873,76.80027167642567,,,0,0,,,,,,,kguFwv1T64FuDCGEy-lDjQ
/path/to/image.jpg,8h66zVx2-2r22a89uSXHIw,30.71153097903614,76.80034535098882,,,0,0,,,,,,,kguFwv1T64FuDCGEy-lDjQ
/path/to/image.jpg,aJ3d9gnlmlhi8-FXeSKYCw,30.71146318943756,76.80041480044757,,,0,0,,,,,,,kguFwv1T64FuDCGEy-lDjQ
/path/to/image.jpg,zXNDa-3To6LUVVwCusNXAg,30.71139495991763,76.80048583426455,,,0,0,,,,,,,kguFwv1T64FuDCGEy-lDjQ
/path/to/image.jpg,6YbSOJYq_bGE0E83-JFA2A,30.71131375446979,76.80056971925278,,,0,0,,,,,,,kguFwv1T64FuDCGEy-lDjQ
/path/to/image.jpg,0qxJ4S1ylEGVD-LpvgPKrw,30.71192872947929,76.79989326839501,,,0,0,,,,,,,kguFwv1T64FuDCGEy-lDjQ
/path/to/image.jpg,pDYo3dtO2RO7ZvezHo3dVA,30.71186519776414,76.79995805291725,,,0,0,,,,,,,kguFwv1T64FuDCGEy-lDjQ
